time,lAPAP,gAPAP,pAPAP,tAPAP
0.031003100310031003,139.4614253289201,1059.6737682947366,0.4451224286691368,0.001804621043333731
0.0315031503150315,141.56464314487297,1057.5563271610722,0.4592447196740327,0.0018920814104756668
0.032003200320032,143.66341730090502,1055.4431171003528,0.47357643089636614,0.001982281681989776
0.032503250325032505,145.75775670341326,1053.3341296580488,0.48811706447672126,0.002075261573886618
0.033003300330033,147.8476702409991,1051.229356396521,0.5028661235893349,0.002171060689750897
0.0335033503350335,149.9331667845041,1049.1287888949837,0.5178231124400106,0.0022697185209863365
0.034003400340034004,152.01425518704622,1047.0324187494737,0.5329875362639731,0.0023712744470677396
0.034503450345034506,154.09094428405652,1044.9402375728132,0.5483589013237237,0.002475767735793057
0.035003500350035,156.16324289331553,1042.8522369945763,0.563936714906894,0.002583237543535451
0.0355035503550355,158.23115981499012,1040.7684086610536,0.5797204853241018,0.0026937229154953652
0.036003600360036005,160.2947038316696,1038.6887442352179,0.5957097219068048,0.00280726278595258
0.03650365036503651,162.35388370823588,1036.6132353968474,0.6119039350149721,0.0029238959773400007
0.037003700370037,164.4087081924906,1034.5418738419319,0.6283026360001475,0.00304366120467174
0.0375037503750375,166.4591860140388,1032.4746512837296,0.6449053372712122,0.003166597067644254
0.038003800380038005,168.50532588542902,1030.4115594516873,0.6617115522272318,0.0032927420586911756
0.03850385038503851,170.5471365017977,1028.3525900917768,0.678720795278411,0.0034221345604626835
0.039003900390039,172.58462654090545,1026.297734966461,0.6959325818439598,0.003554812846076266
0.039503950395039504,174.61780466317367,1024.246985854659,0.7133464283499634,0.0036908150793669796
0.040004000400040006,176.64667951172024,1022.2003345517121,0.7309618522272555,0.003830179315137182
0.0405040504050405,178.6712597123959,1020.1577728693494,0.7487783719092967,0.00397294349940576
0.041004100410041,180.69155387382057,1018.1192926356532,0.7667955068300579,0.00411914546965685
0.041504150415041505,182.7075705874188,1016.0848856950254,0.7850127774219067,0.00426882295508802
0.04200420042004201,184.71931842745127,1014.0545439081579,0.8034297051137834,0.00442201357682373
0.0425042504250425,186.72680595068738,1012.0282591523427,0.8220458123504772,0.004578754845596918
0.043004300430043,188.73004169686553,1010.0060233210359,0.8408606225655435,0.004739084164993583
0.043504350435043505,190.72903418886273,1007.9878283236955,0.8598736601712945,0.004903038832648354
0.04400440044004401,192.7237919325281,1005.9736660859412,0.8790844505686215,0.005070656039060588
0.0445044504450445,194.7143234167179,1003.9635285495194,0.8984925201449411,0.005241972867835397
0.045004500450045004,196.70063711333057,1001.9574076722713,0.9180973962721478,0.00541702629592407
0.045504550455045506,198.68274147734118,999.9552954280986,0.9378986073045694,0.005595853193863868
0.04600460046004601,200.66064494683644,997.9571838069327,0.9578956825769297,0.005778490326017249
